t,formation,greedy,assignment,myopic,multipleroundsgreedy
132,418.69831737724826,507.083042247807,535.8489882548738,364.2989972790228,505.0324232302379
133,396.1028544570091,498.323931994803,495.3292421049211,340.45063218385303,464.8317524878945
134,389.3990890097209,484.4485971937207,446.80917989477496,322.4270861510776,509.28318296945304
135,397.6727534374103,485.688683307526,428.13869996256227,309.0070656725165,499.37760195688776
136,380.1884528544282,485.6211731384324,418.88434821839166,282.8189669775702,501.9190027283778
137,362.70122282760383,445.26953465371884,425.968008442819,268.47525769964267,512.6904557705365
138,353.66511642583305,462.04676064007487,408.2346998396894,271.10909669887553,470.4672175084578
139,346.3646140292752,451.81981382848204,414.2207755222231,283.00097895416985,450.3965836728195
140,341.7594204972354,388.8808561419838,440.44080223809965,268.17248834431246,386.3086030517879
141,334.4930878910122,379.3238296294141,437.93535168646827,241.85596889709788,379.3238296294141
142,294.01122180504206,374.1395665177657,429.27539125229424,235.21916558538146,374.1395665177657
143,286.132412113746,347.0709226393341,417.2777544660516,232.5675357810683,343.8596535702011
144,243.77342280143765,358.5042548548693,408.832330855684,215.0635566361868,312.7719680578316
145,219.13971009199872,329.42631710900724,397.88261805853887,213.04925985749824,324.6705972021962
146,207.16368148501044,282.73868829081925,386.12850953624013,210.5328672274872,324.3701453043716
147,193.46313309569695,323.7422917978362,377.23047297704477,197.48863015722262,299.0167900604233
148,185.35515663431258,337.4916048669557,381.72039898724654,208.3653126853262,308.5608738362293
149,168.83309680277074,301.47642253661905,375.6589451534414,193.41567754018757,301.52098279783996
150,167.21288632624018,342.82792942547223,374.7564412164487,197.29722422647995,342.07821412535054
